product_id,category,sub_category,product_name,product_keyword,cat_key,subcat_key,bag,bow
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,"['sullivan', 'manor', 'hill', '2', 'door', 'library', 'brianna', 'oak']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'sullivan', 'manor', 'hill', '2', 'door', 'library', 'brianna', 'oak']",furniture bookcases sullivan manor hill 2 door library brianna oak
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,"['self', 'adhesive', 'address', 'labels', 'typewriters', 'universal']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'self', 'adhesive', 'address', 'labels', 'typewriters', 'universal']",officesupplies labels self adhesive address labels typewriters universal
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,"['xerox', '1900']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1900']",officesupplies paper xerox 1900
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,"['stacking', 'trays', 'oic']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'stacking', 'trays', 'oic']",furniture furnishings stacking trays oic
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,"['fashion', 'color', 'clasp', 'envelopes']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'fashion', 'color', 'clasp', 'envelopes']",officesupplies envelopes fashion color clasp envelopes
TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,"['xerox', 'workcentre', '6505dn', 'laser', 'multifunction', 'printer']",['technology'],['machines'],"['technology', 'machines', 'xerox', 'workcentre', '6505dn', 'laser', 'multifunction', 'printer']",technology machines xerox workcentre 6505dn laser multifunction printer
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,"['sauder', 'camden', 'county', 'collection', 'library']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'sauder', 'camden', 'county', 'collection', 'library']",furniture bookcases sauder camden county collection library
TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,"['hewlett', 'packard', 'deskjet', '5550', 'printer']",['technology'],['machines'],"['technology', 'machines', 'hewlett', 'packard', 'deskjet', '5550', 'printer']",technology machines hewlett packard deskjet 5550 printer
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,"['portfile', 'personal', 'file', 'boxes']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'portfile', 'personal', 'file', 'boxes']",officesupplies storage portfile personal file boxes
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,"['southworth', '25', 'cotton', 'premium', 'laser', 'paper', 'envelopes']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'southworth', '25', 'cotton', 'premium', 'laser', 'paper', 'envelopes']",officesupplies paper southworth 25 cotton premium laser paper envelopes
TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,"['wireless', 'extenders', 'zboost', 'yx545', 'soho', 'signal', 'booster']",['technology'],['phones'],"['technology', 'phones', 'wireless', 'extenders', 'zboost', 'yx545', 'soho', 'signal', 'booster']",technology phones wireless extenders zboost yx545 soho signal booster
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","['permanent', 'self', 'adhesive', 'file', 'folder', 'labels', 'typewriters', '1', '8', 'x', '3', '2', 'white']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'permanent', 'self', 'adhesive', 'file', 'folder', 'labels', 'typewriters', '1', '8', 'x', '3', '2', 'white']",officesupplies labels permanent self adhesive file folder labels typewriters 1 8 x 3 2 white
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock","['executive', 'impressions', '13', '1', '2', 'indoor', 'outdoor', 'wall', 'clock']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'executive', 'impressions', '13', '1', '2', 'indoor', 'outdoor', 'wall', 'clock']",furniture furnishings executive impressions 13 1 2 indoor outdoor wall clock
TEC-PH-10002115,Technology,Phones,Plantronics 81402,"['plantronics', '81402']",['technology'],['phones'],"['technology', 'phones', 'plantronics', '81402']",technology phones plantronics 81402
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,"['avaya', 'ip', 'phone', '1140e', 'voip']",['technology'],['phones'],"['technology', 'phones', 'avaya', 'ip', 'phone', '1140e', 'voip']",technology phones avaya ip phone 1140e voip
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray","['master', 'caster', 'door', 'stop', 'gray']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'master', 'caster', 'door', 'stop', 'gray']",furniture furnishings master caster door stop gray
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"['hoover', 'upright', 'vacuum', 'dirt', 'cup']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'hoover', 'upright', 'vacuum', 'dirt', 'cup']",officesupplies appliances hoover upright vacuum dirt cup
OFF-AR-10003958,Office Supplies,Art,Newell 337,"['newell', '337']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '337']",officesupplies art newell 337
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,"['xerox', '211']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '211']",officesupplies paper xerox 211
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl","['24', 'capacity', 'maxi', 'data', 'binder', 'racks', 'pearl']",['officesupplies'],['storage'],"['officesupplies', 'storage', '24', 'capacity', 'maxi', 'data', 'binder', 'racks', 'pearl']",officesupplies storage 24 capacity maxi data binder racks pearl
OFF-LA-10003223,Office Supplies,Labels,Avery 508,"['avery', '508']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '508']",officesupplies labels avery 508
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","['tyvek', 'top', 'opening', 'peel', 'seel', 'envelopes', 'gray']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'tyvek', 'top', 'opening', 'peel', 'seel', 'envelopes', 'gray']",officesupplies envelopes tyvek top opening peel seel envelopes gray
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,"['belkin', 'f9h710', '06', '7', 'outlet', 'surgemaster', 'surge', 'protector']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'belkin', 'f9h710', '06', '7', 'outlet', 'surgemaster', 'surge', 'protector']",officesupplies appliances belkin f9h710 06 7 outlet surgemaster surge protector
OFF-AR-10003394,Office Supplies,Art,Newell 332,"['newell', '332']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '332']",officesupplies art newell 332
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,"['cardinal', 'slant', 'ring', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'cardinal', 'slant', 'ring', 'binders']",officesupplies binders cardinal slant ring binders
TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,"['maxell', 'lto', 'ultrium', '800', 'gb']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', 'lto', 'ultrium', '800', 'gb']",technology accessories maxell lto ultrium 800 gb
TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver","['ativa', 'd5772', '2', 'line', '5', '8ghz', 'digital', 'expandable', 'corded', 'cordless', 'phone', 'system', 'answering', 'caller', 'id', 'call', 'waiting', 'black', 'silver']",['technology'],['phones'],"['technology', 'phones', 'ativa', 'd5772', '2', 'line', '5', '8ghz', 'digital', 'expandable', 'corded', 'cordless', 'phone', 'system', 'answering', 'caller', 'id', 'call', 'waiting', 'black', 'silver']",technology phones ativa d5772 2 line 5 8ghz digital expandable corded cordless phone system answering caller id call waiting black silver
OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","['tyvek', 'interoffice', 'envelopes', '9', '1', '2', 'x', '12', '"",', '100', 'box']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'tyvek', 'interoffice', 'envelopes', '9', '1', '2', 'x', '12', '"",', '100', 'box']","officesupplies envelopes tyvek interoffice envelopes 9 1 2 x 12 "", 100 box"
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black","['eldon', 'regeneration', 'recycled', 'desk', 'accessories', 'black']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'regeneration', 'recycled', 'desk', 'accessories', 'black']",furniture furnishings eldon regeneration recycled desk accessories black
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","['eldon', 'expressions', 'desk', 'accessory', 'wood', 'photo', 'frame', 'mahogany']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'expressions', 'desk', 'accessory', 'wood', 'photo', 'frame', 'mahogany']",furniture furnishings eldon expressions desk accessory wood photo frame mahogany
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","['tenex', '46', 'x', '60', 'computer', 'anti', 'static', 'chairmat', 'rectangular', 'shaped']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'tenex', '46', 'x', '60', 'computer', 'anti', 'static', 'chairmat', 'rectangular', 'shaped']",furniture furnishings tenex 46 x 60 computer anti static chairmat rectangular shaped
OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,"['loose', 'memo', 'sheets']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'loose', 'memo', 'sheets']",officesupplies paper loose memo sheets
OFF-AR-10001473,Office Supplies,Art,Newell 313,"['newell', '313']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '313']",officesupplies art newell 313
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,"['wilson', 'jones', 'international', 'size', 'a4', 'ring', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'wilson', 'jones', 'international', 'size', 'a4', 'ring', 'binders']",officesupplies binders wilson jones international size a4 ring binders
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,"['acme', 'office', 'executive', 'series', 'stainless', 'steel', 'trimmers']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'acme', 'office', 'executive', 'series', 'stainless', 'steel', 'trimmers']",officesupplies supplies acme office executive series stainless steel trimmers
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,"['kingston', 'digital', 'datatraveler', '8gb', 'usb', '2', '0']",['technology'],['accessories'],"['technology', 'accessories', 'kingston', 'digital', 'datatraveler', '8gb', 'usb', '2', '0']",technology accessories kingston digital datatraveler 8gb usb 2 0
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,"['seidio', 'bd2', 'hk3iph5', 'bk', 'dilex', 'case', 'holster', 'combo', 'apple', 'iphone', '5', '5s', 'black']",['technology'],['phones'],"['technology', 'phones', 'seidio', 'bd2', 'hk3iph5', 'bk', 'dilex', 'case', 'holster', 'combo', 'apple', 'iphone', '5', '5s', 'black']",technology phones seidio bd2 hk3iph5 bk dilex case holster combo apple iphone 5 5s black
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","['gbc', 'clear', 'cover', '8', '1', '2', 'x', '11', 'unpunched', '25', 'covers', 'per', 'pack']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'clear', 'cover', '8', '1', '2', 'x', '11', 'unpunched', '25', 'covers', 'per', 'pack']",officesupplies binders gbc clear cover 8 1 2 x 11 unpunched 25 covers per pack
TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,"['maxell', 'ivdr', 'ex', '500gb', 'cartridge']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', 'ivdr', 'ex', '500gb', 'cartridge']",technology accessories maxell ivdr ex 500gb cartridge
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,"['xerox', '1910']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1910']",officesupplies paper xerox 1910
OFF-AR-10000127,Office Supplies,Art,Newell 321,"['newell', '321']",['officesupplies'],['art'],"['officesupplies', 'art', 'newell', '321']",officesupplies art newell 321
OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,"['bagged', 'rubber', 'bands']",['officesupplies'],['fasteners'],"['officesupplies', 'fasteners', 'bagged', 'rubber', 'bands']",officesupplies fasteners bagged rubber bands
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,"['keytronic', 'kt800p2', 'keyboard', 'black']",['technology'],['accessories'],"['technology', 'accessories', 'keytronic', 'kt800p2', 'keyboard', 'black']",technology accessories keytronic kt800p2 keyboard black
TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,"['grandstream', 'gxp1160', 'voip', 'phone']",['technology'],['phones'],"['technology', 'phones', 'grandstream', 'gxp1160', 'voip', 'phone']",technology phones grandstream gxp1160 voip phone
OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","['10', '4', '1', '8', 'x', '9', '2', 'premium', 'diagonal', 'seam', 'envelopes']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', '10', '4', '1', '8', 'x', '9', '2', 'premium', 'diagonal', 'seam', 'envelopes']",officesupplies envelopes 10 4 1 8 x 9 2 premium diagonal seam envelopes
FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"['office', 'star', 'contemporary', 'swivel', 'chair', 'padded', 'adjustable', 'arms', 'flex', 'back']",['furniture'],['chairs'],"['furniture', 'chairs', 'office', 'star', 'contemporary', 'swivel', 'chair', 'padded', 'adjustable', 'arms', 'flex', 'back']",furniture chairs office star contemporary swivel chair padded adjustable arms flex back
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,"['maxell', '4', '7gb', 'dvd', 'r', '5', 'pack']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', '4', '7gb', 'dvd', 'r', '5', 'pack']",technology accessories maxell 4 7gb dvd r 5 pack
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,"['tensor', 'brushed', 'steel', 'torchiere', 'floor', 'lamp']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'tensor', 'brushed', 'steel', 'torchiere', 'floor', 'lamp']",furniture furnishings tensor brushed steel torchiere floor lamp
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat","['deflect', 'economat', 'nonstudded', 'bevel', 'mat']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'deflect', 'economat', 'nonstudded', 'bevel', 'mat']",furniture furnishings deflect economat nonstudded bevel mat
OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,"['acme', 'softgrip', 'scissors']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'acme', 'softgrip', 'scissors']",officesupplies supplies acme softgrip scissors
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""","['speediset', 'carbonless', 'redi', 'letter', '7', 'x', '8', '1', '2']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'speediset', 'carbonless', 'redi', 'letter', '7', 'x', '8', '1', '2']",officesupplies paper speediset carbonless redi letter 7 x 8 1 2
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,"['nontoxic', 'chalk']",['officesupplies'],['art'],"['officesupplies', 'art', 'nontoxic', 'chalk']",officesupplies art nontoxic chalk
